,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
26354,3je1pkjiD7TLndoW6jqjoj,Lebo M.,The Lion King: Original Broadway Cast Recording,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",52,69760,False,0.548,0.383,4,-15.27,1,0.0606,0.658,1.34e-05,0.124,0.565,68.176,4,disney
26355,7cDjiRGT0vbQ4XEV1BmEcm,Andy Tallent,You Are There,You Are There,24,212750,False,0.335,0.00273,3,-40.114,1,0.0469,0.989,0.869,0.0874,0.0555,95.453,4,disney
26356,70brdedH3N5q4HnLmNZRWz,Jon Sarta,Moments,Moments,23,181751,False,0.682,0.0268,2,-26.66,1,0.0563,0.995,0.809,0.0983,0.362,112.081,4,disney
26357,7sO9riQGnmEqXDbyYGCBih,Randy Newman,Ragtime,Delmonico Polka - Soundtrack Version,24,62266,False,0.688,0.4,7,-12.833,1,0.0425,0.472,0.94,0.135,0.962,127.396,4,disney
26358,7LuzqbvlH0HVjmn0Vb5DoK,Leonardo Holmes,Peaceful Christmas Classics,Let It Snow!,24,98423,False,0.491,0.063,5,-20.831,1,0.0382,0.991,0.929,0.104,0.195,65.867,4,disney
26359,1NzPW8CeWuWaOPeTs7Kiss,Leonardo Holmes,Peaceful Christmas Classics,Silent Night,24,102595,False,0.427,0.0193,8,-25.899,1,0.046,0.991,0.879,0.116,0.0771,110.525,4,disney
26360,6kAopJAwSQ0TNhjmR6mZrj,Ryusei Nakao;Yutaka Oda;Kozo Shioya;MAYUMI SUZUKI;Yoshito Yasuhara,Mulan (Original Motion Picture Soundtrack/Japanese Version),A Girl Worth Fighting For,24,143666,False,0.408,0.319,9,-16.747,1,0.0593,0.6,2.09e-06,0.728,0.738,89.84,4,disney
26361,1h1uSM1wnACJZToG6vmOon,Jon Sarta,Magic Kingdom Piano Classics,Rainbow Connection,24,230186,False,0.714,0.0467,9,-24.106,1,0.0464,0.994,0.951,0.113,0.243,92.03,3,disney
26362,3CJ7Pv6VqKMpmHOxdRhwbN,Artur Zmijewski,Król Lew (Ścieżka Dźwiękowa z Filmu),Dam wam znak,23,123733,False,0.6,0.415,9,-11.708,0,0.322,0.213,0.0,0.0949,0.332,116.204,4,disney
26363,0VYBDAUi2Va5CIFGBBhmYG,Mary Costa,Sleeping Beauty,Do You Hear That? / I Wonder - Soundtrack,24,237520,False,0.229,0.104,1,-17.8,1,0.0402,0.985,0.642,0.0983,0.108,87.329,4,disney
26364,6DQKbMorKoc8I5dm72bZJi,Michael Hanley;Disney Peaceful Piano;Disney Peaceful Guitar,Acoustic Disney Music to Relax to,Hakuna Matata,23,164791,False,0.362,0.326,0,-15.748,1,0.0423,0.739,0.794,0.104,0.191,179.88,4,disney
26365,31SoYteSSMAmqry4SKFgxE,Franco Chillemi;Remo Girone;Manuela Villa,Pocahontas (Colonna Sonora Originale),Barbari (Part II),23,136306,False,0.282,0.438,2,-11.036,0,0.0503,0.863,0.225,0.0934,0.197,143.26,4,disney
26366,5bdbKyotXVfcvkFww1A9lb,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),Frühstücksfragen,23,85866,False,0.497,0.102,7,-23.235,1,0.0536,0.891,0.75,0.0947,0.12,127.724,4,disney
26367,5l4BfhtIdieXJkfJsDYNER,Laus Høybye;Krummerne,- Det' Ikke Så Svært...,Kærlighed,24,216133,False,0.687,0.252,2,-15.706,1,0.0304,0.267,0.0,0.0782,0.391,131.598,4,disney
26368,4WivY0g0MvS0lZ5a2270Le,Mizuho Aota;Yuu Tajima;Junko Tsuji;Tadashi Nomura,My First Disney Original Soundtrack Best Japanese Version,Who's Afraid of the Big Bad Wolf?,24,160800,False,0.633,0.353,2,-9.608,1,0.0674,0.655,4.87e-06,0.08,0.761,110.676,4,disney
26369,0Uy6mx0MvKR1h8WA0uZ5zZ,Alan Menken;Howard Ashman;Company,Little Shop Of Horrors,Skid Row (Downtown) - 1982 Original Cast,24,236400,False,0.49,0.586,10,-12.296,1,0.217,0.547,0.0,0.423,0.718,143.787,4,disney
26370,6GP68cx4XA8k5VpMbm5jho,Jana Werner;Peter Hofmann,Die Schöne und das Biest (Deutscher Original Film-Soundtrack),"Die Schöne und das Biest (Single-Duett) - aus ""Die Schöne und das Biest""/Deutscher Film-Soundtrack",23,245533,False,0.436,0.234,7,-15.609,1,0.0275,0.349,6.73e-05,0.346,0.175,77.532,4,disney
26371,6Guu5eK8ce0oWTCZfO4fnH,Lucas Lomholt Eriksen,Coco (Originalt Dansk Soundtrack),Et stolt hjertes slag,23,123706,False,0.337,0.409,5,-6.575,1,0.0338,0.784,0.0,0.083,0.621,173.764,3,disney
26372,0PoBQipVRs9DMhH5evtQCP,David Healer,Studio Ghibli Piano Lullaby,"Catbus (from ""My Neighbor Totoro"")",23,128666,False,0.69,0.0971,0,-21.26,1,0.0526,0.992,0.964,0.111,0.487,120.036,4,disney
26373,28Xo5FjGAPF3JP0jYiSMDU,Ewa Konstancja Bułhak,Bambukalambu,Boogie boa,23,105000,False,0.768,0.297,3,-10.294,1,0.0533,0.853,0.0,0.118,0.414,87.537,4,disney
26374,5gUQPTljjDnEkpYPZ3ZvAP,Randy Newman,Land of Dreams,It's Money That Matters,24,247800,False,0.725,0.576,2,-13.247,1,0.0298,0.0485,0.00406,0.066,0.757,124.648,4,disney
26375,2uuQMp2ElQw11WBuGDQpTD,Per Myrberg,Svenska Tokhits,Trettifyran,24,140880,False,0.628,0.582,7,-5.424,1,0.071,0.717,0.0,0.177,0.908,93.569,4,disney
26376,4IYuzoMryWnmUG8gLAoIZO,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),Brunos Turm,23,52466,False,0.162,0.0614,0,-28.258,1,0.0464,0.776,0.865,0.151,0.0329,147.868,3,disney
26377,2EPDjGmxLyouIfSRRji5q5,Samuel E. Wright,The Little Mermaid 2,Octopus's Garden,24,169040,False,0.475,0.65,1,-9.15,0,0.0613,0.113,0.0,0.12,0.816,185.601,4,disney
26378,3DDIfuX8ewyG6s1Yt87h1Y,Billboard Baby Lullabies,Lullaby Renditions of Winnie the Pooh,Winnie the Pooh,23,138315,False,0.5,0.136,5,-16.875,1,0.0519,0.993,0.902,0.115,0.0781,129.859,4,disney
26379,5modDEA2SxgvxD1e4Oa5s0,Oliver Wallace,Lady and the Tramp,"The Pound - From ""Lady and the Tramp""/Score",24,87600,False,0.0957,0.0134,0,-27.271,1,0.0434,0.99,0.897,0.116,0.105,175.643,3,disney
26380,627WKPoLXqrzr18vN5Q6zo,Chorus - Sleeping Beauty,La Belle au Bois Dormant (Bande originale française du Film),"L'oiseau bleu/Je voudrais - De ""La Belle au Bois Dormant""/Bande Originale Française du Film",24,237466,False,0.216,0.153,1,-15.825,1,0.0423,0.982,0.0857,0.0952,0.134,84.145,4,disney
26381,0fSwi6ti98UBQyghqoT3Gm,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),Mirabels Entdeckung,23,176493,False,0.108,0.29,1,-14.76,1,0.0504,0.611,0.911,0.049,0.0394,166.161,3,disney
26382,5mzEUs7MNr7aC4Q9gmiaSQ,Roger Bart;Ensemble,The New Mel Brooks Musical - Young Frankenstein,Join The Family Business,25,257253,False,0.591,0.576,2,-6.274,1,0.131,0.568,0.0,0.0734,0.663,134.016,4,disney
26383,5fcJbxJ7v231BuLfw2f1cK,Randy Newman,Little Criminals,You Can't Fool the Fat Man,24,166666,False,0.658,0.411,2,-15.15,1,0.0339,0.595,0.108,0.183,0.507,115.233,4,disney
26384,49uU9hhXMRYnXf5EqHgKlW,Cani González;Carlos Marír,La Cenicienta (Banda Sonora Original),Recepción En Palacio/Llegó El Amor,24,346720,False,0.276,0.135,7,-17.956,1,0.0384,0.93,0.00233,0.135,0.246,137.135,3,disney
26385,6a3xqhCi90JZzEIJpUbtr4,Maciej Stuhr,Coco (Ścieżka dźwiękowa polskiej wersji),"Wie każdy, kim jest Juanita",23,75146,False,0.53,0.15,9,-18.825,1,0.276,0.931,0.000103,0.111,0.282,171.434,3,disney
26386,3bYXnwj8M5zaFWzvnxfx5b,Randy Newman,Little Criminals,Little Criminals,24,183240,False,0.61,0.772,10,-8.113,1,0.0311,0.302,0.00233,0.132,0.551,143.018,4,disney
26387,7zxpdh3EqMq2JCkOI0EqcG,Piano Genie,Disney Favourites,"Two Worlds (From ""Tarzan"")",23,109573,False,0.529,0.00879,10,-32.266,1,0.0587,0.996,0.959,0.0916,0.51,82.694,4,disney
26388,2a9PQ4QZSyshworACYBA0u,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Las hermanas pelean,23,77933,False,0.582,0.142,0,-16.699,1,0.038,0.868,0.903,0.114,0.179,97.029,4,disney
26389,7xW7SMTVqlfTJxoLowWXOx,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),La maison sait,23,88640,False,0.179,0.204,1,-14.463,1,0.0377,0.933,0.973,0.0832,0.0455,149.474,4,disney
26390,1Wt68Y5zNHmCVRPRiHsLAJ,Tokyo DisneySea,Tokyo Disney Resort Autumn Best (Special Edition),Minnie's Wishing Ring: Wishes Come True - Dramatic DisneySea 2005 at Tokyo DisneySea,23,87893,False,0.287,0.766,5,-4.926,1,0.0541,0.598,0.0,0.202,0.265,81.879,4,disney
26391,0LN49rSAHcPZY7NkxOheka,Doctora Juguetes;Lambie;Hallie,Doctora Juguetes: Ya Llegó la Doctora,Pruébate Ya Estas Gafas,23,55693,False,0.769,0.662,2,-5.739,1,0.0506,0.719,0.0,0.112,0.433,123.841,4,disney
26392,6mkGm1lw7t6DdNLcnZSOIH,Ewa Prus,Mary Poppins powraca (Ścieżka Dźwiękowa z Filmu),"Gdzieś, gdzie wszystko jest",23,223893,False,0.364,0.065,9,-21.124,1,0.0391,0.944,0.000319,0.0931,0.237,109.197,3,disney
26393,6D8D5eRjLK1RUYM0xogzoW,Nathan Lane;The Producers Ensemble,The Producers (Original Broadway Cast Recording),The King of Broadway,24,307053,False,0.506,0.415,8,-11.445,1,0.389,0.838,0.0,0.158,0.564,156.983,4,disney
26394,3kKrM86UGhyXZw92BFuqX8,André Leono,Tudo o Que Tenho é Teu,Tudo o Que Tenho é Teu,24,279800,False,0.509,0.632,2,-7.726,1,0.0272,0.0331,1e-05,0.179,0.425,134.923,4,disney
26395,0JwC43EzakCPPTZmCWhpM5,Disney Studio Chorus,The Sherman Brothers Songbook,Makin' Memories,24,206266,False,0.518,0.558,7,-7.967,1,0.173,0.35,0.0,0.309,0.791,160.693,4,disney
26396,5fuvbjqgCVH7WFcwHz2kZk,Doctora Juguetes;Felpita;Lambie;Hallie,Doctora Juguetes: Ya Llegó la Doctora,Grita Louie,24,53613,False,0.457,0.839,5,-4.377,1,0.142,0.645,0.0,0.0851,0.601,156.564,4,disney
26397,2Ou7eEu0S9jRnEcIHFege7,Germaine Franco,Encanto (Trilha Sonora Original em Português),The Dysfunctional Tango,23,162440,False,0.423,0.187,6,-12.164,1,0.0385,0.598,0.571,0.26,0.519,96.039,4,disney
26398,56BgaBXXl1I6iCGhcOEbDx,Germaine Franco,Encanto (Originalt Dansk Soundtrack),¡Hola Casita!,23,46040,False,0.164,0.377,0,-11.9,1,0.0374,0.736,0.758,0.404,0.0599,130.447,5,disney
26399,4NLOH8E3PooC2TpIKoHcbB,Germaine Franco,Encanto (Originele Nederlandstalige Soundtrack),Ontmoet la familia,23,128345,False,0.808,0.316,0,-14.883,1,0.0847,0.434,0.746,0.0797,0.315,96.393,4,disney
26400,2MAPj9oW5l4PAdSM33WgO9,Cast - Sofia the First;Sofia,Sofia the First,I Belong,38,159053,False,0.566,0.446,10,-6.657,1,0.0396,0.663,0.0,0.198,0.354,150.88,4,disney
26401,6Y4rDNttdC0T5hDImzjaSJ,Chorus - The Lion King 2: Simba's Pride,The Lion King 2: Simba's Pride,"One of Us - From ""The Lion King II: Simba's Pride""/Soundtrack Version",51,160653,False,0.465,0.453,2,-11.232,1,0.0531,0.187,2.73e-06,0.114,0.272,101.72,4,disney
26402,2urMIG2y7CsnH206CxykV0,Mary Costa;Bill Shirley;Chorus - Sleeping Beauty,Disney's Greatest Volume 1,"Once Upon a Dream - From ""Sleeping Beauty"" / Soundtrack Version",49,167013,False,0.248,0.237,5,-14.186,1,0.0331,0.974,0.00043,0.111,0.208,85.141,5,disney
26403,1y23Brum5gago2JELsY9M0,Alan Menken,Aladdin (Original Motion Picture Soundtrack),The Big Ship,40,77108,False,0.418,0.202,0,-15.725,1,0.0336,0.494,0.531,0.486,0.238,127.872,4,disney
26404,6qfba0w04MpxEIJBbu2bX0,Randy Newman,Cars (Original Motion Picture Soundtrack),Opening Race,47,124666,False,0.478,0.522,6,-9.786,0,0.0342,0.18,0.91,0.456,0.196,122.73,4,disney
26405,4nbE2qIb4Dplf4ssGA8ETW,Randy Newman,Cars (Original Motion Picture Soundtrack),The Big Race,43,187186,False,0.247,0.398,8,-11.309,1,0.0457,0.893,0.944,0.282,0.05,123.469,3,disney
26406,47OC0Xl9TIijX4gkafSX1G,Randy Newman,Cars (Original Motion Picture Soundtrack),McQueen and Sally,47,119173,False,0.399,0.285,2,-13.991,1,0.0328,0.407,0.82,0.153,0.147,120.1,4,disney
26407,4gc9W0J7k7QUX5mJ2m2Sfc,Cast - Sofia the First;Sofia,Sofia the First,Anything,40,164053,False,0.57,0.789,1,-4.534,1,0.0403,0.25,0.143,0.112,0.564,102.012,4,disney
26408,4nBcd7SRLMULjE5nCWo81f,Andy Tallent,Unconditional,Unconditional,22,172173,False,0.235,0.0152,0,-27.001,1,0.0565,0.996,0.928,0.0987,0.202,66.724,4,disney
26409,6DQ1nzgqaqcngelB5mMDtI,The Cheetah Girls,Disneymania 5,So This Is Love,24,219760,False,0.452,0.757,6,-5.582,1,0.0375,0.0956,0.0,0.129,0.486,84.816,4,disney
26410,0OAnOHYJxsMtMTZ6vf14xh,Alan Menken,Tangled,"Waiting for the Lights - From ""Tangled""/Score",49,167693,False,0.182,0.115,4,-16.315,1,0.0376,0.935,0.82,0.494,0.0486,143.274,4,disney
26411,5j0pMS3szgfFkDpw3INTh5,Little Piano Player,The Lion King,"Can You Feel The Love Tonight? (From ""The Lion King"")",22,120192,False,0.429,0.0301,10,-25.75,1,0.0637,0.994,0.951,0.111,0.262,119.751,4,disney
26412,6DN9kjhkonicpAAXXo2UlQ,Kristen Bell;Santino Fontana,Frozen (Original Motion Picture Soundtrack),"Love Is an Open Door - From ""Frozen""/Soundtrack Version",47,124733,False,0.737,0.637,6,-6.308,0,0.0735,0.262,0.0,0.319,0.537,100.033,4,disney
26413,3JpnlAMv7sVmLlRZTfPy4Z,Ricardo Monteiro,Aladdin (Banda Sonora Original em Português),Príncipe Ali,22,209666,False,0.418,0.783,10,-4.71,0,0.12,0.263,0.0,0.0796,0.366,99.28,4,disney
26414,13qCp1ag0GeRppp4bLf2Pn,Jon Sarta,Peaceful Walk,Set in Stone,22,163296,False,0.727,0.0363,7,-21.763,1,0.128,0.995,0.908,0.112,0.535,68.091,4,disney
26415,01l7bKroMOIHpB7rmJnGAg,María Caneda;Carlos Báez;Sandra Carvajal;Santi Aguirre;Toni Menguiano;Astrid Jones;Virginia Mos;Malia Conde,'Más allá de la Luna' (música de la película de Netflix),Pastelitos de Luna,23,259560,False,0.331,0.349,1,-8.285,1,0.0286,0.922,0.00299,0.0834,0.346,137.842,4,disney
26416,3vuxxcfxxFOcQgYLd8cgA9,Sonic Wine,When You Wish,Chim Chim Cher-ee,23,233408,False,0.375,0.172,9,-15.302,0,0.0342,0.976,0.474,0.118,0.109,105.037,3,disney
26417,7A8HXjZ8KxwZWO1OKc6z6Q,Ilaria De Rosa,Lilli e il Vagabondo (Colonna Sonora Originale),La La Lu,22,79506,False,0.26,0.0914,5,-19.76,1,0.0355,0.958,0.000152,0.216,0.248,82.726,4,disney
26418,0QE2d7G0wXy09a3h6g5E9Y,Lebo M.,Le Roi Lion (Bande Originale Française du Film),He Lives in You,23,305653,False,0.692,0.632,1,-9.365,0,0.0488,0.423,2.7e-05,0.0971,0.29,114.977,4,disney
26419,3ZUdr5glJJ9FWxDeE5kXIo,Jon Sarta,"Disney Piano Classics, Vol. 4",How Far I'll Go,23,160256,False,0.61,0.14,4,-19.03,1,0.0464,0.991,0.928,0.11,0.192,80.118,4,disney
26420,0dSUm0tWm9T1VVYLhWd5Cx,Cast of Sleeping Beauty,La Bella Addormentata nel Bosco (Colonna Sonora Originale),Salve Principessa Aurora,23,116760,False,0.573,0.39,4,-13.682,1,0.0799,0.962,0.357,0.0947,0.288,114.831,3,disney
26421,5UQl6vVhjTueLuiVs91Au1,Frank Churchill;Leigh Harline,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),It's a Girl,23,267333,False,0.376,0.0382,7,-21.576,0,0.0443,0.978,0.0411,0.172,0.203,108.882,4,disney
26422,4KvDJYR8xqh4kdXFlwh9LK,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),フィナーレ/ありのままで,23,147333,False,0.318,0.36,7,-8.8,1,0.0329,0.582,0.0,0.0847,0.261,133.924,4,disney
26423,6XWxPsqxEdCt8NapLNqp30,Alan Menken;Disney,"Arielle, die Meerjungfrau (Deutscher Original Film-Soundtrack)",In ihrer Welt,24,86120,False,0.215,0.298,7,-12.012,1,0.0341,0.794,0.717,0.302,0.109,90.019,4,disney
26424,4XNNf7EtykRU3gCVsnvssV,Billboard Baby Lullabies,Lullaby Renditions of Moana,How Far I'll Go,23,166660,False,0.383,0.15,4,-17.672,1,0.0478,0.981,0.901,0.0918,0.0592,162.736,4,disney
26425,2IVab0m6jTd7uk224PrpV5,Raquel Ferreira,Frozen 2: O Reino do Gelo (Banda Sonora Original em Português/Deluxe Edition),Tudo Encontrarás,23,125680,False,0.239,0.231,5,-11.927,1,0.0344,0.909,0.000305,0.0796,0.0945,92.517,5,disney
26426,2SwS01bg6tSCqeo4SSTHzB,Randy Newman,Sail Away (Expanded & Remastered Edition),Simon Smith and the Amazing Dancing Bear - 2002 Remaster,24,125400,False,0.607,0.145,2,-16.712,1,0.0396,0.918,2.11e-05,0.108,0.609,143.826,4,disney
26427,5pRpPmMdvAM0sHInhqRZXl,The Disney Afternoon Studio Chorus,The Disney Afternoon,Duck Tales Theme - From “Duck Tales“,50,173680,False,0.708,0.492,6,-13.002,0,0.101,0.231,0.0,0.0821,0.861,174.778,4,disney
26428,1dkoMjuYrjumtzgyFnFGFD,Ernst Daniël Smid;Rob De Nijs;Parkinson NL;Coosje Smid;Berget Lewis;Jim Bakkum;Anita Meyer,De muziek gaat altijd door,De muziek gaat altijd door,23,189789,False,0.476,0.241,4,-12.408,1,0.0372,0.888,0.0,0.129,0.468,137.994,4,disney
26429,1KqF8lTWSsKd4C5yINTGaH,Ewa Konstancja Bułhak,Bambukalambu,"Ryby, żaby, raki",23,192960,False,0.694,0.523,5,-10.461,0,0.117,0.651,0.0,0.0945,0.814,81.568,4,disney
26430,3ydRqHFEEZFzaWW5oMi3lB,Disney Peaceful Piano;Disney,Disney Princess Piano,Honor to Us All,23,224486,False,0.428,0.0615,8,-22.984,1,0.0519,0.992,0.888,0.111,0.261,80.347,4,disney
26431,43akeIFkG8wPECJHFxzREP,Ewa Konstancja Bułhak,Bambukalambu,Jak dobrze być poziomką,23,134053,False,0.617,0.148,11,-14.681,0,0.0386,0.883,4.55e-05,0.113,0.336,141.778,4,disney
26432,6RgZ7qAzO7GwKoJg8NLO6X,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),El río,22,87200,False,0.378,0.0126,0,-31.024,0,0.0396,0.966,0.85,0.109,0.068,80.452,4,disney
26433,6EXBsgxyocV4N3BO9aUBxA,Ewa Prus;Wojciech Brzezinski;Inni - Mary Poppins powraca,Mary Poppins powraca (Ścieżka Dźwiękowa z Filmu),Okładka łatwo cię może zwieść,23,265666,False,0.626,0.566,1,-10.693,1,0.498,0.726,0.0,0.292,0.759,121.777,4,disney
26434,56OLAHwj0Y4wqJFfsf08rD,Alan Menken,Beauty And The Beast: The Broadway Musical,The Battle,24,154546,False,0.561,0.323,7,-17.508,1,0.0783,0.755,0.000526,0.407,0.464,72.108,4,disney
26435,7wFjkGbkPOlcsSPnECnnSX,Oliver Wallace;Frank Churchill,Dumbo,"Circus Parade - From ""Dumbo""/Score",23,88426,False,0.629,0.76,10,-11.851,1,0.0957,0.96,0.885,0.231,0.896,144.114,4,disney
26436,4C2JxqU5O6G7pHvPhMjp1u,Oliver Wallace,Peter Pan (Original Motion Picture Soundtrack),No Splash / Take That / I'm a Codfish! / Crocbait / The Hero of Never Land,23,249453,False,0.316,0.279,9,-12.926,0,0.0532,0.845,0.244,0.33,0.262,74.594,3,disney
26437,4hNYxfNtZPAuOVhrEeJKuf,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),De legende van de lamp,22,85546,False,0.62,0.316,2,-20.458,0,0.631,0.676,0.0,0.197,0.746,84.674,4,disney
26438,0XOwfUlYzfwGUIqc6Rzx31,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),La chandelle,23,200093,False,0.18,0.336,0,-13.151,1,0.0425,0.606,0.988,0.31,0.0342,102.119,5,disney
26439,6NeWpzXl7TiLj7XtDOKMoH,Disney Studio Chorus,Walt Disney Records The Legacy Collection: Disneyland,Miracles From Molecules - From Adventures Thru Inner Space,23,97026,False,0.317,0.51,7,-10.319,1,0.0361,0.877,0.0,0.128,0.733,110.914,4,disney
26440,0KRuvUkbRRgneldAXfkvr3,Germaine Franco,Encanto (Svenskt Original Soundtrack),Öppna ögonen,22,196213,False,0.236,0.108,0,-16.376,0,0.0369,0.861,0.934,0.127,0.0631,119.983,3,disney
26441,1Y4YTkmEPJradjnnyTD5TR,Randy Newman,Good Old Boys,Naked Man - 2002 Remaster,23,189333,False,0.642,0.607,9,-11.684,1,0.0375,0.622,0.000844,0.12,0.772,126.71,4,disney
26442,1eDZIeyA1RTde03uG4wRkr,Oliver Wallace,Dumbo,"Spread Your Wings (Demo Recording) - From ""Dumbo""",24,68173,False,0.723,0.145,1,-20.131,1,0.0426,0.989,0.907,0.0942,0.855,136.436,4,disney
26443,2G6jCIHp9Y3s4Q3b0XVk1Q,Randy Newman,La Princesa y el sapo (Banda Sonora Original en Español),Cuento de hadas/Camino a casa,23,257092,False,0.2,0.0927,5,-20.991,1,0.0362,0.909,0.169,0.165,0.0555,106.851,5,disney
26444,7z24bSgjHm65R70Rghuin8,Germaine Franco,Encanto (Trilha Sonora Original em Português),Chasing The Past,22,146400,False,0.256,0.481,5,-10.635,1,0.0989,0.392,0.845,0.296,0.0642,114.732,3,disney
26445,50KvpA0IscNtVZqjWNUk44,Oliver Wallace,Alice In Wonderland (Original Motion Picture Soundtrack),Whom Did You Expect,23,53106,False,0.346,0.0269,10,-20.336,1,0.0439,0.978,8.26e-06,0.096,0.202,85.786,5,disney
26446,2eKcH1Vww6L6ZAR76RIUfy,Doctora Juguetes;Felpita;Lambie;Chica Surfer,Doctora Juguetes: Ya Llegó la Doctora,Todo el Mundo a Natación,23,49986,False,0.605,0.802,2,-3.276,1,0.0401,0.176,0.0,0.159,0.914,152.187,4,disney
26447,5RiwytnIjXpmur5Ypry5VJ,Oliver Wallace;Peggy Lee,Disney Classics,"What a Dog/He's a Tramp - From ""Lady and the Tramp""",23,145253,False,0.389,0.241,7,-13.804,1,0.0403,0.9,0.0,0.188,0.252,105.545,4,disney
26448,20n6wt3jSnltjwOVT5qXht,Doctora Juguetes;Lambie;Felpita;Aurora,Doctora Juguetes: Ya Llegó la Doctora,¡Qué Galaxia Tan Genial!,22,48373,False,0.691,0.626,2,-6.105,1,0.0287,0.311,0.0,0.0849,0.964,79.669,4,disney
26449,77LGo7rrklGFB2kGaiqq0E,Richard M. Sherman;Robert B. Sherman,Walt Disney Records The Legacy Collection: Disneyland,"The Tiki, Tiki, Tiki Room - From ""The Enchanted Tiki Room""",23,207546,False,0.649,0.448,8,-15.605,1,0.506,0.812,0.0,0.139,0.923,89.856,4,disney
26450,5e0O7MjhNHq9G67qDFM8nR,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack)","Monsters, Inc.",56,126386,False,0.68,0.465,8,-8.353,1,0.029,0.743,0.676,0.136,0.847,109.972,4,disney
26451,4HGIPyqDxSf863tPOwXiLJ,Samuel E. Wright;Disney,The Little Mermaid Special Edition,Kiss the Girl,57,163400,False,0.667,0.239,0,-15.923,1,0.0481,0.686,0.0,0.104,0.721,134.857,4,disney
26452,3o68rA5ozeALCXNt7LbSlS,Auli'i Cravalho;Keegan DeWitt,Feels Like Home,Feels Like Home,39,212693,False,0.488,0.0563,5,-16.876,1,0.0355,0.893,2.53e-05,0.089,0.167,115.608,4,disney
26453,12kesp5ZvTymcKMcTdKLPH,Alan Menken,Aladdin (Original Motion Picture Soundtrack),Agrabah Marketplace,39,113536,False,0.283,0.235,4,-14.246,0,0.0364,0.262,0.815,0.199,0.137,141.276,4,disney
26454,3cAQ5NRESs6rwps7DBPc7u,Alexandra Wilcke,Schneewittchen und die Sieben Zwerge (Deutscher Original Film-Soundtrack),"Sei Vergnügt, Sing ein Lied!",22,264533,False,0.437,0.171,10,-15.046,1,0.0447,0.941,1.71e-06,0.254,0.4,80.209,3,disney
26455,2NtCTYGd5vLrmkY15hEw5U,"Mira, Royal Detective - Cast","Disney Junior Music: Mira, Royal Detective","Mira, Royal Detective (Theme Song)",46,52711,False,0.513,0.781,5,-7.231,0,0.535,0.133,0.0,0.179,0.759,187.448,3,disney
26456,6CDiKAFgbWXlwQTU59GKYT,Samuel E. Wright;Disney,The Little Mermaid,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",56,163386,False,0.671,0.225,0,-16.569,1,0.0493,0.661,0.0,0.102,0.717,134.852,4,disney
26457,0toNvNYPO73ydzEkFfXys6,Jon Sarta,In Peace,In Peace,22,176149,False,0.519,0.0501,5,-28.361,1,0.0476,0.99,0.859,0.0942,0.502,71.082,4,disney
26458,2lD3POsCEgFZGH5F2cT46Y,Kristen Anderson-Lopez;Robert Lopez;Sara Mann;Jessica Rotter;Cindy Bourquin;Elyse Willis;Laura Dickinson;Eric Bradley;Greg Whipple;Jasper Randall;Gerald White,WandaVision: Episode 2 (Original Soundtrack),WandaVision!,45,53626,False,0.612,0.678,2,-4.956,0,0.0344,0.301,0.0,0.16,0.762,171.153,4,disney
26459,0RZDcVM8imzXGktcYmhl0m,The Harp and the Piano,Coco,"Remember Me (From Disney's ""Coco"")",23,57903,False,0.487,0.0827,2,-24.461,1,0.0576,0.909,0.956,0.0984,0.335,97.09,4,disney
26460,2t4EzKLHKz7EkuC22tQJ6X,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack)",Boo Is A Cube,23,138306,False,0.341,0.118,7,-14.101,1,0.0394,0.829,0.669,0.0678,0.115,109.815,4,disney
26461,0gSmKzjgYIJGxMnjuwBG5T,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),Vuelie/太陽よ 輝いて,22,268800,False,0.315,0.394,8,-7.544,1,0.0361,0.446,0.0,0.115,0.268,97.298,4,disney
26462,6WYPLoTjHhx4NHXmp6wuya,Jon Sarta,Magic Kingdom Piano Classics,Someone's Waiting for You,22,108885,False,0.61,0.0386,2,-26.511,1,0.0431,0.995,0.895,0.097,0.337,91.838,4,disney
