customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4423-JWZJN,Male,0,0,0,24,1,1,90.35,2238.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0295-PPHDO,Male,0,0,0,31,1,1,71.05,2168.15,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7892-QVYKW,Female,0,0,0,11,1,0,90.15,987.95,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6356-ELRKD,Male,0,0,0,70,0,0,48.4,3442.8,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
3956-CJUST,Male,0,0,0,2,1,1,85.65,181.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4962-CHQPW,Male,0,1,1,68,1,0,70.8,4859.95,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4484-GLZOU,Male,0,0,0,29,0,0,35.6,1072.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
9473-CBZOP,Female,0,0,0,1,1,1,20.25,20.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3838-OZURD,Male,0,0,0,22,1,1,100.75,2095,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0975-VOOVL,Male,0,0,0,63,1,0,20.5,1328.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5701-GUXDC,Female,0,1,1,8,1,0,19.05,201.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1396-QWFBJ,Male,1,1,0,35,1,1,100.8,3437.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1407-DIGZV,Male,0,0,0,37,1,0,20.15,785.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9277-JOOMO,Male,0,0,0,8,1,1,94.7,740.3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9762-YAQAA,Female,0,0,1,1,1,1,60.0,60,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2876-VBBBL,Male,0,0,0,25,1,1,20.15,536.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3399-BMLVW,Female,0,0,0,8,1,1,73.5,632.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7205-BAIAD,Male,0,0,0,14,1,1,20.05,299.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5148-ORICT,Male,0,1,1,15,1,0,19.65,332.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0222-CNVPT,Female,1,0,0,37,1,1,76.25,2841.55,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1767-TGTKO,Male,0,1,1,68,1,0,19.95,1377.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1131-SUEKT,Male,0,0,0,1,1,0,79.6,79.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6177-PEVRA,Female,0,0,0,19,1,0,20.25,383.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-TGDHM,Male,1,1,0,29,1,0,90.1,2656.7,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
6198-ZFIOJ,Female,0,1,1,72,0,1,65.2,4784.45,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1098-KFQEC,Female,0,1,0,72,0,0,65.5,4919.7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
8910-LEDAG,Male,0,1,0,72,1,0,115.8,8332.15,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
9752-ZNQUT,Female,0,1,1,3,1,0,19.1,52,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9392-XBGTD,Male,0,1,1,60,1,0,23.95,1506.4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2205-LPVGL,Female,0,0,0,58,1,0,24.35,1423.85,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7449-HVPIV,Female,1,1,0,42,1,1,95.05,3944.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8725-JEDFD,Female,0,0,0,2,1,0,50.95,123.05,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3229-USWAR,Male,0,1,0,65,1,0,76.15,4929.55,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
5240-IJOQT,Female,0,0,0,2,1,1,49.05,91.1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5493-SDRDQ,Male,0,0,0,1,1,0,19.95,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3413-CSSTH,Female,0,0,0,40,1,1,20.6,827.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7593-JNWRU,Male,0,0,0,29,0,0,34.3,1004.75,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
9837-BMCLM,Male,0,1,1,67,0,0,50.9,3281.65,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0103-CSITQ,Female,0,0,0,56,1,1,106.6,5893.95,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1442-OKRJE,Female,0,0,0,3,1,0,24.6,86.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0533-BNWKF,Male,0,0,0,22,1,1,95.1,2162.6,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0325-XBFAC,Male,0,0,0,50,1,0,24.9,1195.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
4712-AUQZO,Female,0,1,1,67,1,0,106.7,7009.5,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1195-OIYEJ,Male,1,0,0,70,0,1,45.25,3264.45,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
8499-BRXTD,Male,0,0,1,27,1,0,56.2,1567.55,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4023-RTIQM,Female,0,1,1,30,1,0,86.45,2538.05,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
5922-ABDVO,Male,0,0,0,2,1,1,69.8,146.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6328-ZPBGN,Male,0,1,1,72,1,1,114.3,8058.55,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
8780-YRMTT,Male,0,1,0,59,0,1,41.05,2452.7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
3566-CAAYU,Female,0,1,1,2,1,1,71.65,135.75,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5419-JPRRN,Female,0,0,0,4,1,0,50.7,214.55,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9593-CVZKR,Male,0,0,0,69,1,1,104.7,7220.35,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
8327-WKMIE,Male,0,0,0,1,1,1,78.95,78.95,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7225-CBZPL,Female,0,0,0,20,1,1,89.1,1879.25,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0761-AETCS,Female,0,1,0,55,1,1,90.15,4916.95,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
6584-VQMYT,Female,0,0,0,12,0,0,49.85,552.1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
8259-NFJTV,Female,0,1,1,55,1,0,55.7,3131.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4873-ILOLJ,Male,0,0,0,4,0,1,44.55,174.3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8740-CRYFY,Male,0,1,1,31,1,0,89.3,2823,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1101-SSWAG,Male,1,1,0,11,1,0,19.95,214.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5197-PYEPU,Female,0,0,0,65,1,1,105.05,6744.25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
4554-YGZIH,Female,0,0,0,36,0,1,34.85,1267.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
9405-GPBBG,Female,0,1,1,29,1,0,20.0,540.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1465-WCZVT,Male,1,1,0,23,1,0,86.8,1975.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3212-KXOCR,Female,0,1,1,72,1,1,85.9,6110.75,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
5766-XQXMQ,Male,0,0,0,29,1,1,98.8,2807.1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
4402-FTBXC,Female,0,1,0,17,1,0,19.35,307,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
8999-BOHSE,Male,0,0,1,27,1,0,19.7,509.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4322-RCYMT,Female,0,0,0,7,1,1,79.3,523.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2405-LBMUW,Female,0,1,1,66,1,0,109.25,7082.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
4211-MMAZN,Female,0,0,0,16,1,0,19.05,326.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5973-EJGDP,Female,1,1,0,71,1,1,96.35,6766.95,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
5980-BDHPY,Male,0,0,0,35,1,0,21.45,705.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
8634-CILSZ,Male,0,1,0,72,1,1,114.1,8086.4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
8337-MSSXB,Male,0,0,0,1,0,1,35.45,35.45,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8180-AKMJV,Male,0,1,1,44,1,1,92.95,4122.9,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
0318-QUUOB,Male,0,0,0,29,1,1,19.8,572.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7024-OHCCK,Female,0,1,1,61,1,1,24.2,1445.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3551-HUAZH,Female,0,0,0,52,1,0,20.65,1022.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3845-JHAMY,Female,0,1,1,23,1,0,85.6,1868.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2642-DTVCO,Male,1,1,0,44,1,0,88.4,3912.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4163-NCJAK,Male,0,0,0,49,0,1,30.2,1453.1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
5057-LCOUI,Male,0,0,0,18,0,0,33.6,550.35,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
4835-YSJMR,Male,0,1,0,40,1,0,80.8,3132.75,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
8098-TDCBU,Female,0,1,0,52,1,1,64.3,3410.6,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
8623-ULFNQ,Male,0,1,1,60,1,1,103.75,5969.95,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1240-KNSEZ,Female,0,0,0,12,1,0,19.7,260.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9420-LOJKX,Female,0,0,0,11,1,1,64.9,716.1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
7654-YWJUF,Male,0,0,0,22,1,1,101.35,2317.1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2018-QKYGT,Female,0,1,0,72,1,1,84.9,6065.3,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
2672-HUYVI,Female,0,1,1,60,1,1,80.6,4946.7,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
5696-JVVQY,Female,0,0,0,49,1,1,74.45,3721.9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1272-ILHFG,Female,0,0,0,33,1,1,100.0,3320.6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5301-GAUUY,Female,0,1,1,56,1,0,81.25,4620.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
2159-TURXX,Male,1,0,0,3,1,1,79.9,260.9,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6769-DYBQN,Male,0,0,0,65,1,1,25.1,1725,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
9150-HEPMB,Female,0,1,1,70,1,1,89.0,6293.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
2709-UQGNP,Male,0,1,1,6,1,1,69.8,377.85,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3677-TNKIO,Male,0,1,0,33,1,1,72.75,2447.45,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
4815-GBTCD,Female,0,0,0,1,1,1,75.7,75.7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2203-GHNWN,Male,0,0,0,1,1,1,55.7,55.7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
7901-TBKJX,Female,0,1,1,21,1,1,58.85,1215.45,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2232-DMLXU,Male,0,1,1,46,1,1,20.2,845.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5707-ORNDZ,Female,0,0,0,2,1,1,80.65,144.15,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6296-DDOOR,Male,0,0,0,3,1,0,79.25,267.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0675-NCDYU,Male,0,1,0,48,1,1,20.05,1036,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6567-HOOPW,Male,0,1,0,17,1,1,102.55,1742.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
3384-CTMSF,Male,0,0,0,12,1,0,25.0,316.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8735-SDUFN,Male,1,1,0,16,1,1,74.3,1178.25,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1020-JPQOW,Female,0,0,0,10,1,1,21.2,222.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
5382-SOYZL,Female,0,0,0,17,1,0,70.5,1165.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0281-CNTZX,Male,0,1,1,71,1,1,106.0,7723.7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
9866-QEVEE,Female,0,0,0,70,1,0,79.6,5589.45,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
5651-CRHKQ,Female,0,0,0,64,1,1,110.5,7069.25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
3352-RICWQ,Female,1,0,0,72,1,0,111.65,7943.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7396-VJUZB,Male,0,0,0,16,1,0,20.25,327.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
8040-MNRTF,Female,0,0,0,40,1,1,93.4,3756.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
2545-LXYVJ,Female,0,0,0,5,1,0,54.2,308.25,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4250-WAROZ,Female,0,1,1,23,1,0,23.85,625.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2528-HFYZX,Female,0,0,1,48,1,1,95.5,4627.85,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
2192-CKRLV,Female,0,1,1,8,1,1,45.45,411.75,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9700-ISPUP,Male,0,0,0,1,1,1,80.85,80.85,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5609-CEBID,Male,0,0,0,4,1,0,86.05,308.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0784-GTUUK,Female,0,1,0,60,0,0,60.8,3603.45,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
5219-YIPTK,Female,0,1,1,64,1,0,110.3,6997.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
7711-YIJWC,Male,0,1,1,41,1,1,20.0,879.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0661-XEYAN,Male,0,0,0,9,0,0,50.8,463.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
4086-WITJG,Male,0,0,0,1,1,1,20.45,20.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1213-NGCUN,Male,0,0,0,69,1,0,19.95,1399.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9758-MFWGD,Male,0,1,1,67,1,1,19.4,1284.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2274-XUATA,Male,0,0,0,1,1,0,50.9,50.9,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
9444-JTXHZ,Female,1,0,0,15,1,1,96.3,1426.75,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
9585-KKMFD,Male,0,0,1,3,1,1,26.4,121.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6598-RFFVI,Male,0,1,0,53,1,0,19.9,1110.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2983-ZANRP,Male,0,0,0,31,1,0,20.4,609.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5854-KSRBJ,Female,0,1,0,42,1,0,20.35,869.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7605-BDWDC,Female,0,1,0,24,1,1,79.65,1928.7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
6838-HVLXG,Male,0,0,0,4,1,1,81.0,340.85,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8774-GSBUN,Male,0,0,0,3,1,0,107.95,313.6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1226-IENZN,Male,0,1,0,67,1,0,24.85,1583.5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3247-ZVOUO,Female,0,0,0,55,1,1,73.1,4144.9,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3452-ABWRL,Female,0,0,0,2,1,1,86.2,178.7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
8879-XUAHX,Female,0,1,1,20,1,0,20.05,406.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
