customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
2782-JEEBU,Male,0,0,0,21,0,1,36.0,780.15,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
5127-BZENZ,Female,0,1,1,56,1,0,65.2,3512.15,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2720-FVBQP,Female,0,1,1,6,1,1,48.95,273.25,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9906-NHHVC,Female,1,0,0,65,0,1,53.5,3517.9,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
4522-XRWWI,Male,0,1,0,42,1,0,80.45,3375.9,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3766-EJLFL,Female,0,1,1,68,1,1,109.05,7508.55,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
5939-SXWHM,Male,0,1,1,48,1,0,26.3,1245.05,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7351-KYHQH,Female,1,0,0,7,1,1,64.95,493.65,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7643-RCHXS,Female,0,1,1,63,1,0,19.35,1263.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8246-SHFGA,Male,0,0,0,17,1,0,21.1,385.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0620-XEFWH,Male,0,1,1,4,1,0,18.85,84.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7321-VGNKU,Female,0,1,0,2,1,1,70.35,120.25,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5327-CNLUQ,Male,0,1,0,48,1,1,96.9,4473.45,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
5816-JMLGY,Female,0,1,1,70,1,1,80.4,5717.85,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
3068-OMWZA,Male,1,0,0,1,1,1,88.8,88.8,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2927-QRRQV,Male,0,1,0,46,1,1,94.65,4312.5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6265-SXWBU,Male,0,1,1,69,1,0,95.75,6511.25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7941-RCJOW,Male,0,0,0,65,1,1,19.55,1218.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6374-NTQLP,Male,1,1,1,72,1,1,104.1,7447.7,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4154-AQUGT,Male,1,1,0,13,1,1,89.05,1169.35,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
3584-WKTTW,Male,0,1,0,51,1,1,111.55,5720.35,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3092-IGHWF,Male,0,1,1,67,1,0,87.4,5918.8,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
3374-PZLXD,Male,0,0,0,34,1,0,19.7,675.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3813-DHBBB,Male,0,1,0,67,0,1,50.95,3521.7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6518-PPLMZ,Male,0,1,1,53,1,1,19.4,1110.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4939-KYYPY,Male,0,0,0,27,1,0,59.45,1611.65,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
8017-LXHFA,Female,1,0,0,23,1,1,94.75,2293.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5930-GBIWP,Male,0,0,0,69,1,1,81.5,5553.25,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6022-KOUQO,Female,0,1,1,2,0,0,29.05,44.75,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
6352-TWCAU,Female,0,0,0,35,1,1,86.45,3029.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2361-UPSND,Female,0,1,0,46,1,0,70.6,3231.05,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
6035-RIIOM,Female,0,0,0,54,1,1,97.2,5129.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2929-QNSRW,Female,0,1,0,56,1,1,98.25,5508.35,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
9504-DSHWM,Male,0,0,0,20,1,0,59.2,1191.2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
5035-BVCXS,Male,0,0,0,11,1,1,75.9,866.4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3533-UVMOM,Male,0,1,0,68,1,0,70.95,4741.45,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2439-LYPMQ,Male,1,1,0,38,1,1,102.6,4009.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4248-QPAVC,Female,1,1,0,17,1,1,85.35,1463.45,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1899-VXWXM,Male,0,0,0,48,1,1,106.1,5082.8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1478-VPOAD,Female,0,0,0,1,1,0,43.8,43.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9995-HOTOH,Male,0,1,1,63,0,0,59.0,3707.6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2988-PLAHS,Female,0,0,0,3,1,1,69.95,220.45,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1371-OJCEK,Female,0,0,0,48,1,0,24.35,1133.7,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4999-IEZLT,Male,0,0,0,66,0,0,29.45,1983.15,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
8883-ANODQ,Female,0,1,1,68,1,1,84.4,5746.75,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4690-LLKUA,Male,1,0,0,17,1,1,45.05,770.6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2351-RRBUE,Female,0,1,1,7,1,0,20.65,134.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9469-WEJBT,Male,0,1,0,37,1,1,90.35,3419.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
3331-HQDTW,Female,0,0,0,34,1,1,109.8,3587.25,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
9490-DFPMD,Female,1,0,0,42,1,1,84.65,3541.35,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2581-VKIRT,Female,0,1,1,59,1,0,65.5,3801.3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
5442-XSDCW,Male,0,1,1,11,1,1,79.5,868.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7426-WEIJX,Male,1,1,1,60,1,1,80.95,4859.1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2851-MMUTZ,Female,0,0,0,27,1,1,56.15,1439.35,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
6625-FLENO,Male,0,1,0,58,1,0,20.75,1185.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2967-MXRAV,Male,0,1,1,1,1,0,18.8,18.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7963-GQRMY,Female,0,1,1,3,1,0,44.3,134.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8189-HBVRW,Female,0,0,0,53,1,0,90.8,4921.2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4163-KIUHY,Male,0,0,0,35,1,1,25.6,901.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1228-FZFRV,Male,0,1,1,50,1,0,105.95,5341.8,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1171-TYKUR,Male,0,1,0,47,1,0,25.4,1139.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3761-FLYZI,Female,1,1,0,65,1,1,108.8,7082.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2058-DCJBE,Male,0,0,0,5,1,1,69.75,324.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5364-XYIRR,Male,0,1,0,51,1,1,94.65,4812.75,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
4829-AUOAX,Female,0,0,0,46,1,0,96.05,4399.5,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1219-NNDDO,Female,0,0,0,9,1,1,76.85,663.55,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4403-BWPAY,Male,0,0,0,14,1,1,24.8,321.7,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9659-QEQSY,Female,0,0,0,45,1,1,115.65,5125.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5405-ZMYXQ,Female,0,0,0,8,1,1,74.6,548.9,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9158-VCTQB,Female,0,1,0,41,1,1,113.6,4594.95,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
6311-UEUME,Female,0,0,0,29,1,1,78.9,2384.15,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0793-TWELN,Female,0,0,0,4,1,1,80.15,319.85,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3283-WCWXT,Male,0,1,1,6,1,0,25.4,153.3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1060-ENTOF,Female,1,1,0,67,1,1,105.4,7035.6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0999-QXNSA,Male,1,0,1,7,1,1,45.75,344.2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5451-MHQOF,Male,0,1,1,56,1,1,24.45,1431.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4836-WNFNO,Female,0,1,0,72,1,0,25.0,1849.2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9225-BZLNZ,Male,0,1,0,72,1,1,85.25,6083.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0354-VXMJC,Male,0,1,1,23,1,0,19.6,426.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4422-QVIJA,Female,0,0,1,35,1,0,50.15,1655.35,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
9365-SRSZE,Male,1,1,0,27,1,1,70.55,1943.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4735-BJKOU,Female,0,0,0,40,1,0,20.15,804.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5740-YHGTW,Male,0,1,1,70,1,1,97.55,6669.05,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8917-SZTTJ,Male,0,1,1,60,1,0,19.65,1161.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1696-MZVAU,Male,0,1,1,39,0,1,25.25,947.75,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7359-WWYJV,Male,0,1,0,72,1,0,114.45,8375.05,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0375-HVGXO,Female,0,0,0,1,0,1,34.7,34.7,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4906-ZHGPK,Male,0,1,1,54,1,1,70.7,3770,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
8593-WHYHV,Male,0,0,0,3,1,1,85.3,264.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
3795-GWTRD,Female,0,1,1,63,1,0,75.55,4707.85,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1298-PHBTI,Male,0,1,1,71,1,1,84.8,6152.4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
6223-DHJGV,Female,0,0,0,42,1,1,20.65,958.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6961-MJKBO,Male,0,0,0,47,1,0,20.45,943,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4423-YLHDV,Female,0,1,0,21,1,1,104.4,2200.25,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
8158-WPEZG,Male,0,0,0,11,0,1,35.65,425.1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0107-YHINA,Male,0,0,1,1,1,1,99.75,99.75,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0727-BNRLG,Male,0,0,0,69,1,1,97.65,6743.55,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
4854-CIDCF,Female,1,0,0,3,1,0,73.85,196.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3280-MRDOF,Male,1,0,0,30,1,1,69.1,2093.9,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6435-SRWBJ,Female,0,0,0,5,1,1,82.75,417.75,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
9964-WBQDJ,Female,0,1,0,71,1,1,24.4,1725.4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6303-KFWSL,Female,0,0,0,29,1,1,55.25,1620.2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1702-CCFNJ,Male,0,1,0,52,1,0,61.35,3169.55,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
8932-CZHRQ,Male,0,0,0,68,1,0,76.75,5233.25,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0386-CWRGM,Female,0,1,1,46,1,0,19.4,967.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5515-RUGKN,Male,0,0,0,8,1,1,54.75,438.05,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7279-NMVJC,Female,0,0,0,17,1,0,19.9,323.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2081-VEYEH,Male,0,0,0,3,1,1,107.95,318.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
6407-UTSLV,Female,1,0,0,2,1,1,83.8,163.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4116-TZAQJ,Female,0,0,0,9,1,1,74.25,639.65,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9060-HJJRW,Female,0,0,0,51,0,1,56.4,2928.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2587-YNLES,Female,0,1,1,6,1,0,20.1,100.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7398-SKNQZ,Female,0,1,0,3,1,0,94.9,273.2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5935-FCCNB,Female,1,0,0,17,1,1,94.2,1608.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8345-MVDYC,Female,0,0,0,45,1,0,81.65,3618.7,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
8226-BXGES,Male,0,1,0,64,1,0,89.45,5692.65,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3877-JRJIP,Male,0,0,0,1,1,1,59.85,59.85,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8375-DKEBR,Female,1,0,0,1,1,1,69.6,69.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
9705-IOVQQ,Male,1,1,1,61,1,0,99.0,5969.3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1015-OWJKI,Male,0,0,0,1,1,0,19.05,19.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7511-YMXVQ,Male,0,0,0,9,0,1,45.4,418.8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
2040-XBAVJ,Male,0,1,1,72,1,0,114.45,8100.55,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
7551-JOHTI,Female,0,0,0,1,1,0,19.5,19.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
8646-JCOMS,Female,0,1,0,66,1,1,90.55,6130.95,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1222-KJNZD,Male,0,1,1,40,1,1,20.4,745.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0106-GHRQR,Male,0,0,0,16,1,1,71.4,1212.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8952-WCVCD,Female,0,1,0,41,1,1,104.45,4162.05,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2418-TPEUN,Female,0,1,1,56,1,1,19.8,1119.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8540-ZQGEA,Female,0,1,0,54,1,0,20.05,1102.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4137-JOPHL,Female,0,0,0,50,1,1,89.7,4304.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9436-ZBZCT,Male,0,0,0,14,1,1,89.95,1178.4,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
2057-BOYKM,Female,1,1,0,72,1,1,96.6,6827.5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1803-BGNBD,Female,0,0,0,12,1,1,54.3,654.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0134-XWXCE,Female,1,0,0,44,1,0,74.85,3268.05,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
6950-TWMYB,Male,0,1,1,54,1,1,79.95,4362.05,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
5848-FHRFC,Female,0,0,0,68,1,0,20.05,1386.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2243-FNMMI,Male,0,0,0,20,1,0,19.4,415.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2511-MORQY,Male,0,1,1,50,1,0,54.9,2614.1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5356-KZCKT,Male,0,0,0,58,1,1,24.45,1513.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9470-XCCEM,Male,0,1,1,35,1,1,89.65,3161.6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
